text,id,annotation
"ملي عملت الاعلان ديال جمع المقاطع اللي فيها نداء للملك بإلغاء موازين ناضوا شي وحدين كيضحكو و كيقولو راه حتى واحد ما غيسمعلكم. هاذ الفئة الضاحكة بغيت نجاوبها:

أولا :

الصوت ديالنا كيوصل بلا شك.وانا عندي معلومات كتأكد هاذ المسألة. إذن هاذي فضيناها.

ثانيا:

الرسالة سواء وصلت ام لم تصل، احنا كنعملو اللي قدرنا عليه باش يوم القيامة نلقاو كيف نبريو الذمة ديالنا.

ثالثا:

انت اللي كتضحك علينا شنو كدير؟ أقصى حاجة درتيها هي أنك كتستهزأ بينا. يعني قمة السلبية.
حتى العلمانجيين الخصوم ديالنا ما ضحكوش علينا. باش تشوف الانحطاط اللي وصلتي ليه.

رابعا:

احنا كنعملوا بالاسباب. و الاسباب لما تتراكم يأتي الله بالفرج. كيفما كيقولو قطرة قطرة يحمل الواد.

#مقاطعة_مهرجان_موازين",R_755673080056885,['hashtags boycott']
"لا ترقص على جرح أخيك🇵🇸
#مقاطعة_مهرجان_موازين",R_755961569732315,['hashtags boycott']
"#مقاطعة_مهرجان_موازين
اموال الشعب في خطر",R_755989036706501,['hashtags boycott']
"لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين#مقاطعة_مهرجان_موازين
لا ترقص على دماء إخوانك 
#FreePalestine 
#FreeGaza#مقاطعة_مهرجان_موازين
#أنقذوا_فلسطين_إنها_تباد
#SaveGazaSavePalestine
#SaveGaza
#savepalestineحملات غربية لمقاطعة المشاهير الذين لم يتحدثوا عن المجازر، وحملات مقاطعة كبيرة للشركات
ونتا ما حشمتيش تمشي ل موازين، كون تحشم.
#مقاطعة_مهرجان_موازين",R_7564295006981212,['hashtags boycott']
#مقاطعة_موازين,R_7566822233430989,['hashtags boycott']
"⛔📢 لا يحضر مهرجان الخزي #موازين من له وعي راسخ وإيمان ثابت وعقيدة مستقيمة وضمير حي
#فق من غفلتك 

#قاطعوا
#الأسرة
#معركة_الوعي
#ماتقيسش_عائلتي
#برتاجي",R_756699596633924,['hashtags boycott']
Abd Llah Dkouk #مقاطعون,R_756803419908992,['hashtags boycott']
#مقاطعة_مهرجان_موازين,R_756858686311345,['hashtags boycott']
#مقاطعة_مهرجان_موازين,R_757111039948247,['hashtags boycott']
#مقاطعة_مهرجان_موازين,R_757182219588129,['hashtags boycott']
#مقاطعة_مهرجان_موازين,R_7573563876057579,['hashtags boycott']
"حملة مقاطعة تهـ*ـدد مهرجان موازين يواجه مهرجان موازين إيقاعات العالم ،حملة مقاطعة واسعة على مواقع التواصل الاجتماعي قبل أسابيع قليلة من انطلاقه، حيث دعا عشرات المغاربة إلى مقاطعته تضامنًا مع غـ*ـزة. حيث اجتاح هاشتاغ ""قاطعوا موازين"" العديد من الصفحات، داعيًا إلى عدم حضور سهرات المهرجان، معتبرين أن الميزانية الضخمة التي تُنفق على ضيوفه ينبغي أن تُصرف على الفلـ*ـسطيـ*ـنيين، من خلال تقديم المساعدات الإنسانية وتوفير المواد الغذائية. كما وجهوا نشطاء مواقع التواصل الاجتماعي نداءً لسكان الرباط وسلا للانضمام إلى حملة المقاطعة وعدم حضور سهرات المهرجان. الجدير بالذكر ان منظمو مهرجان موازين اعلنوا عن قائمة المشاركين في نسخته التاسعة عشرة، المقرر تنظيمها خلال الفترة من 21 إلى 29 يونيو المقبل، حيث تشمل القائمة المغنية الأمريكية نيكي ميناج، والفنانين نجوى كرم، هيفاء وهبي، كارول سماحة، رامي عياش، سميرة سعيد، وغيرهم من الأسماء التي سيُعلن عنها لاحقًا. تحرير: تسنيم تيزي صحافية متدربة #dimatv_net #ديما_تيفي #dimatv #حملة #مقاطعة #موازين #غضب ادمين 💜",R_7574223202694302,['hashtags boycott']
"لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_7582357575164479,['hashtags boycott']
"لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_758499416456194,['hashtags boycott']
"لا ترقص على جراح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_7593560934060804,['hashtags boycott']
#مقاطعة_مهرجان_موازين,R_759401069685081,['hashtags boycott']
"لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_759558279596281,['hashtags boycott']
"لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_759636152825893,['hashtags boycott']
"التعليم في الدرك الأسفل ( رتبة 154 عالميا ) وموازين على رأس القائمة ... !
   لا ترقص 🇲🇦 على جُرْحِ إخوانك 🇵🇸 ... 
 حملة مقاطعة مهرجان موازين ...

#مقاطعة_مهرجان_موازين",R_759709033008669,['hashtags boycott']
"#مقاطعة_مهرجان_موازين
#أنقذوا_فلسطين_إنها_تُباد⁦🇵🇸⁩
#فلسطين_حرة_وستبقى_حرة⁦🇵🇸⁩
#قاطع_انت_من_تدفع_ثمن_رصاصهم💔",R_759720882941543,['hashtags boycott']
"خليه إغني بوحو
#مقاطعة مهرجان موازين 
❌❌❌",R_7600934366661034,['hashtags boycott']
"في احد القنوات الاخبارية صادفة هذه العبارة و في طياتها تحمل معنى ان الشعب هو المصدر المتحكم في قرارات عدة وهذا تؤويل أخر لتلك العبارة.
#blockout
[#boycott_mawazine](https://www.facebook.com/hashtag/boycott_mawazine?__eep__=6&__cft__[0]=AZW0HMi_-1zz5XrIqw3zFrubsPjEviEmbimE-zN55c1DX7509wnt6KPPz-7GgyqdaKOSma9VGfTB-vs0GAM09NAdDMcnx683Yf0XqQPd_yWV1yVGeu8_WLqp6OgvxHWPJBmi9Y6c2becFg-5xBjqEeZf0ljUpE67qsK-hEajZiodz1XyA99JRvBuZEtElC5oRYswFCVA5WIbQkDuZZmuyjuZ&__tn__=*NK-R]-R) 
فنفس الشيء سيطبق على من سيأتي الى هراء الرباط و كل ممثل مغربي يهتك عرض الاسلام.
اللهم انك شاهد ما قيل و سيقال.",R_7601052306598159,['hashtags boycott']
"⛔ لا يحضر مهرجان الخزي #موازين من له وعي راسخ وإيمان ثابت وعقيدة مستقيمة وضمير حي
#فق من غفلتك 

#قاطعوا
#الأسرة
#معركة_الوعي
#ماتقيسش_عائلتي
#برتاجي",R_760230776294709,['hashtags boycott']
"#مقاطعة_مهرجان_موازين
#أنقذوا_فلسطين_إنها_تُباد⁦🇵🇸⁩
#فلسطين_حرة_وستبقى_حرة⁦🇵🇸⁩
#قاطع_انت_من_تدفع_ثمن_رصاصهم💔",R_760341209591772,['hashtags boycott']
#مقاطعة_مهرجان_موازين,R_760346916276162,['hashtags boycott']
#لا_ترقص_على_جراح_إخوانك #مقاطعة_مهرجان_موازين #لا_خير_فينا_إن_مشينا,R_760786009589266,['hashtags boycott']
#مقاطعة_مهرجان_موازين,R_7609830629054779,['hashtags boycott']
#مقاطعة_مهرجان_موازين,R_7611425455638843,['hashtags boycott']
#مقاطعة_مهرجان_موازين,R_761392529492639,['hashtags boycott']
"#مقاطعة_مهرجان_موازين
#لا_للتفاهة_وغزة_في_إبادة
#لاترقص_على_جراح_إخوانك",R_761833466058879,['hashtags boycott']
"لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين
#مقاطعون_موازين
#خليه_يصفر",R_7620561074691798,['hashtags boycott']
#مقاطعة_مهرجان_موازين,R_762388362544129,['hashtags boycott']
"لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_7625130044271414,['hashtags boycott']
"حملة كبيرة تدعوا الى مقاطعة مهرجان موازين المقام في مدينة "" الرباط"" تضامنا مع الشعب الفلسطيني 🇵🇸
ناس الرباط وسلا 
بغينا الهشتاغ إنتشر على أوسع نطاق اكبر حملة مقاطعة 👇
لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_762951429353268,['hashtags boycott']
#قاطعو_موازين,R_763045229358203,['hashtags boycott']
#مقاطعة_مهرجان_موازين,R_763204332634006,['hashtags boycott']
: التعليم في الدرك الأسفل ( رتبة 154 عالميا ) و موازين على رأس قائمة الأولويات ..! ! أين أدعياء التحديث وبناء التقدم؟ أبالتعليم تبنى المجتمعات أم بالرقص ..؟! #نعم_للتعليم_لا_للتخدير #لا_ترقص_🇲🇦_ #على_جُرْحِ_إخوانك_🇵🇸 ... ! حملة #مقاطعة_مهرجان_موازين ... #منقول,R_763651012639156,['hashtags boycott']
: التعليم في الدرك الأسفل ( رتبة 154 عالميا ) و موازين على رأس قائمة الأولويات ..! ! أين أدعياء التحديث وبناء التقدم؟ أبالتعليم تبنى المجتمعات أم بالرقص ..؟! #نعم_للتعليم_لا_للتخدير #لا_ترقص_🇲🇦_ #على_جُرْحِ_إخوانك_🇵🇸 ... ! حملة #مقاطعة_مهرجان_موازين ...,R_763917782592675,['hashtags boycott']
""" بعد فضيحة موازين  عزيزي المغربي الدرويش غتولي تاخد البوطة من اليوم ب 50 درهم عوض 40 درهم ،الله إكون  ف حسن عوان الدرويش خصوصا الأن ماحيلتو للعيد الكبير الأن تزادتو حتى البوطة ..
المهم عرفنا منين غيجيبو لفلوس باش يديرو #موازين 👌
لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين
لاخير فينا ان مشينا؟!؟
#تفاعلوا مع هذا المنشور 🤗 #بارطاجي 
#منقول",R_764011975936393,['hashtags boycott']
#مقاطعة _مهرجان _موازين,R_764295882549890,['hashtags boycott']
"خوتنا كايموتو وحنا كانشطحو.. مايمكنش.. #مقاطعة_مهرجان_موازين
اللهم نصر إخواننا في فلسطين وإستعملنا ولا تستبدلنا أمين يارب العالمين 🥷🔻.   ""وَلَا تَحْسَبَنَّ الَّذِينَ قُتِلُوا فِي سَبِيلِ اللَّهِ أَمْوَاتًا بَلْ أَحْيَاءٌ عِنْدَ رَبِّهِمْ يُرْزَقُونَ"" 💔🇵🇸🇵🇸🇵🇸

#أنقذوا_فلسطين_إنها_تُباد🇵🇸 
#انقذوا_فلسطين
#انقذوا_فلسطين_بأكملها",R_764383065819507,['hashtags boycott']
"لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_7643988292314790,['hashtags boycott']
"الإخوان بغينا الهشتاغ إنتشر على أوسع نطاق اكبر حملة مقاطعة 👇
لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_764437832542599,['hashtags boycott']
""" لا ترقص على أنغـــام قصـــ.صف اخوانك في غــ. zة 💔 مقاطعون مهرجان موازين ❎ لا ترقص على جرح إخوانك 🇵🇸 #مقاطعة_مهرجان_موازين",R_764504182534035,['hashtags boycott']
"لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_764772685784528,['hashtags boycott']
#مقاطعة_مهرجان_موازين,R_764803558794831,['hashtags boycott']
"لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين
لاخير فينا ان مشينا؟!؟",R_764835902492262,['hashtags boycott']
"⛔""مغتخصر والو  \ Copie coller
ونشرها فالصفحة ديالك فالوتساب و انسغرام... حتى وان كان لك 5 متابعين فقط ..🚫

#مقاطعة_مهرجان_موازين ❎

🔻 مغاربة يطلقون حملة مقاطعة مهرجان موازين بالمغرب 🇲🇦 و كيقولو التعليم في الدرك الأسفل ( رتبة 154 عالميا ) وموازين على رأس القائمة 😓 واش نتوما مع حملة مقاطعة مهرجان موازين بانو عندي هنا نشوفكم بكل افتخار ❤️👏",R_765112492473204,['hashtags boycott']
أكبر مغالطة : على اساس ان البوليس لي كيحرص المهرجان والإعلام العمومي المجند للمهرجان، وكل مقدرات الدولة المعبئة لهذه التفاهة من كوكب زحل، الله انعل لي مايخشم. #مقاطعون لهذه المهزلة، ولي مشا ليه راه ليست لديه ذرة كرامة وماشي بنادم. #موازين ايقاعات الفقر والهمجية.,R_765599862416367,['hashtags boycott']
#مقاطعة_مهرجان_موازين,R_765789329070550,['hashtags boycott']
"خليه إغني بوحو 🎙
#مقاطعة مهرجان موازين 🚫❎",R_765976309053489,['hashtags boycott']
"لا ترقص على جرح إخوانك 🇵🇸
#مقاطعة_مهرجان_موازين",R_7660103820738799,['hashtags boycott']
#مقاطعة مهرجات موازين,R_766411155615613,['hashtags boycott']
#مقاطعة_مهرجان_موازين,R_766590585271767,['hashtags boycott']
"السلام عليكم، بما أننا مجموعين فهذا الجروب اذا كنتقاسمو نفس الهم داكشي علاش دخلت معاكم فهذا الجروب حيثنتوما لي غتفهمو الشعور لي كنحس بيه💔
قريت بلي غيرجو موازين وهذا ما شي وقته حتى تهنينا منو فكورونا ودبا بغاو يرجعه فنفس الوقت لي خوتنا كيموتو ويتقتلو ويموتو غير بالجوع وحنا الفلوس لي يتبرعو بيها جايبين بيها الوسخ
داكشي علاش خاصنا نديرو شي حاجة والمقاطعة هي أقل واجب خاصنا نوعيو الناس بالأمر ونديرو شي حملة
#وخا_ما_كنحضرش_ليه_أنا_مقاطع_ونتا!🇵🇸#مقاطعون_موازين_متضامنون_مع_فلسطن 🇵🇸🇵🇸🇵🇸",R_766622562322551,['hashtags boycott']
